season_id,playerId,info_position,info_shirtNum,info_positionInfo,info_loan,birth_date_label,birth_country_country,birth_place,age,name_display,id,_accurate_back_zone_pass,_accurate_chipped_pass,_accurate_cross,_accurate_cross_nocorner,_accurate_fwd_zone_pass,_accurate_launches,_accurate_long_balls,_accurate_pass,_accurate_through_ball,_accurate_throws,_aerial_lost,_aerial_won,_appearances,_attempted_tackle_foul,_attempts_conceded_ibox,_attempts_conceded_obox,_attempts_obox,_att_assist_openplay,_att_lf_total,_att_obox_blocked,_att_obx_centre,_att_openplay,_backward_pass,_ball_recovery,_big_chance_created,_blocked_cross,_blocked_pass,_blocked_scoring_att,_challenge_lost,_clean_sheet,_crosses_18yard,_crosses_18yardplus,_dispossessed,_draws,_duel_lost,_duel_won,_effective_blocked_cross,_effective_clearance,_effective_head_clearance,_final_third_entries,_fouled_final_third,_fouls,_fwd_pass,_game_started,_goals_conceded,_goals_conceded_ibox,_goals_conceded_obox,_head_clearance,_head_pass,_interception,_interceptions_in_box,_interception_won,_leftside_pass,_long_pass_own_to_opp,_long_pass_own_to_opp_success,_losses,_lost_corners,_mins_played,_offside_provoked,_offtarget_att_assist,_ontarget_att_assist,_open_play_pass,_outfielder_block,_overrun,_passes_left,_passes_right,_penalty_conceded,_pen_area_entries,_pen_goals_conceded,_poss_lost_all,_poss_lost_ctrl,_poss_won_att_3rd,_poss_won_def_3rd,_poss_won_mid_3rd,_put_through,_rightside_pass,_successful_final_third_passes,_successful_open_play_pass,_successful_put_through,_times_tackled,_total_att_assist,_total_back_zone_pass,_total_chipped_pass,_total_clearance,_total_contest,_total_cross,_total_cross_nocorner,_total_final_third_passes,_total_flick_on,_total_fwd_zone_pass,_total_launches,_total_long_balls,_total_offside,_total_pass,_total_pull_back,_total_scoring_att,_total_sub_off,_total_sub_on,_total_tackle,_total_through_ball,_total_throws,_touches,_touches_in_opp_box,_turnover,_unsuccessful_touch,_was_fouled,_winning_goal,_wins,_won_contest,_won_corners,_won_tackle,_yellow_card,season,per_wins
578,318599.0,D,29.0,Left Full Back,True,10 March 2002,Netherlands,,21,Ian Maatsen,51223.0,10.0,1.0,2.0,1.0,41.0,,1.0,49.0,,2.0,3.0,2.0,7.0,2.0,16.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,12.0,4.0,,,2.0,2.0,1.0,,5.0,1.0,4.0,2.0,13.0,6.0,,3.0,2.0,7.0,,3.0,20.0,,1.0,1.0,,2.0,9.0,2.0,,2.0,12.0,5.0,2.0,2.0,,107.0,1.0,1.0,1.0,68.0,,,15.0,5.0,,13.0,,36.0,36.0,,4.0,,3.0,24.0,30.0,49.0,2.0,6.0,2.0,16.0,4.0,3.0,2.0,7.0,6.0,41.0,1.0,59.0,1.0,3.0,,68.0,,3.0,,7.0,3.0,1.0,4.0,107.0,6.0,4.0,4.0,1.0,0.0,3.0,,,2.0,1.0,2023,0.42857142857142855
578,340453.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,24 December 1998,Argentina,La Pampa,25,Alexis Mac Allister,63633.0,259.0,18.0,,,291.0,2.0,20.0,550.0,1.0,,6.0,6.0,10.0,14.0,65.0,41.0,5.0,6.0,1.0,1.0,5.0,4.0,121.0,66.0,1.0,,17.0,1.0,16.0,2.0,1.0,,11.0,2.0,56.0,56.0,,4.0,2.0,66.0,3.0,19.0,182.0,10.0,8.0,7.0,1.0,2.0,17.0,14.0,1.0,14.0,146.0,71.0,51.0,1.0,2.0,795.0,,3.0,4.0,617.0,4.0,1.0,68.0,57.0,,22.0,,97.0,97.0,11.0,26.0,29.0,26.0,175.0,117.0,543.0,17.0,15.0,7.0,279.0,34.0,4.0,13.0,1.0,1.0,155.0,1.0,346.0,6.0,37.0,,624.0,1.0,5.0,5.0,,26.0,7.0,,762.0,2.0,6.0,6.0,15.0,0.0,7.0,9.0,1.0,14.0,4.0,2023,0.7
489,340453.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,24 December 1998,Argentina,La Pampa,24,Alexis Mac Allister,63633.0,662.0,57.0,8.0,3.0,919.0,2.0,65.0,1573.0,6.0,5.0,16.0,25.0,35.0,24.0,226.0,86.0,52.0,41.0,4.0,13.0,50.0,56.0,305.0,213.0,4.0,,33.0,20.0,36.0,7.0,9.0,9.0,36.0,8.0,143.0,194.0,,10.0,2.0,206.0,10.0,35.0,454.0,31.0,45.0,40.0,5.0,2.0,54.0,22.0,2.0,22.0,479.0,124.0,90.0,11.0,4.0,2886.0,2.0,12.0,35.0,1767.0,2.0,2.0,202.0,145.0,,92.0,6.0,364.0,364.0,29.0,68.0,116.0,67.0,565.0,454.0,1538.0,24.0,57.0,47.0,716.0,89.0,10.0,63.0,29.0,18.0,577.0,10.0,1116.0,8.0,96.0,,1803.0,,86.0,4.0,4.0,70.0,15.0,5.0,2321.0,66.0,47.0,47.0,57.0,3.0,16.0,42.0,16.0,39.0,8.0,2022,0.45714285714285713
418,340453.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,24 December 1998,Argentina,La Pampa,23,Alexis Mac Allister,63633.0,271.0,41.0,15.0,4.0,584.0,2.0,48.0,840.0,2.0,3.0,23.0,25.0,33.0,22.0,185.0,117.0,37.0,23.0,9.0,20.0,36.0,48.0,179.0,149.0,2.0,6.0,53.0,28.0,39.0,4.0,8.0,6.0,23.0,11.0,135.0,149.0,6.0,16.0,7.0,144.0,5.0,30.0,292.0,22.0,29.0,19.0,10.0,7.0,49.0,13.0,1.0,13.0,256.0,90.0,71.0,11.0,7.0,2116.0,,8.0,23.0,972.0,7.0,2.0,191.0,112.0,,98.0,1.0,297.0,297.0,18.0,42.0,89.0,53.0,268.0,329.0,818.0,30.0,44.0,31.0,301.0,69.0,16.0,42.0,66.0,25.0,411.0,9.0,760.0,8.0,68.0,4.0,995.0,3.0,60.0,4.0,11.0,65.0,4.0,3.0,1459.0,52.0,43.0,43.0,39.0,3.0,11.0,21.0,6.0,40.0,4.0,2021,0.3333333333333333
363,340453.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,24 December 1998,Argentina,La Pampa,22,Alexis Mac Allister,63633.0,112.0,14.0,,,208.0,,16.0,320.0,1.0,,20.0,8.0,21.0,12.0,81.0,46.0,18.0,14.0,2.0,9.0,18.0,20.0,76.0,67.0,2.0,2.0,32.0,13.0,27.0,2.0,8.0,,16.0,6.0,90.0,64.0,2.0,2.0,1.0,38.0,3.0,19.0,103.0,13.0,14.0,14.0,,1.0,21.0,9.0,,9.0,74.0,33.0,19.0,10.0,2.0,1116.0,,4.0,11.0,388.0,4.0,4.0,60.0,61.0,,28.0,,148.0,148.0,10.0,26.0,31.0,32.0,143.0,125.0,313.0,21.0,26.0,15.0,128.0,22.0,2.0,26.0,11.0,11.0,167.0,5.0,279.0,2.0,27.0,0.0,396.0,2.0,24.0,8.0,8.0,26.0,3.0,,616.0,34.0,28.0,28.0,15.0,0.0,5.0,16.0,11.0,12.0,1.0,2020,0.23809523809523808
274,340453.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,24 December 1998,Argentina,La Pampa,21,Alexis Mac Allister,63633.0,23.0,1.0,3.0,1.0,54.0,,2.0,74.0,,,5.0,3.0,9.0,3.0,40.0,13.0,3.0,3.0,1.0,2.0,3.0,5.0,27.0,15.0,,1.0,16.0,3.0,4.0,,4.0,1.0,7.0,4.0,22.0,17.0,1.0,1.0,,12.0,1.0,4.0,26.0,4.0,6.0,4.0,2.0,,6.0,1.0,,1.0,15.0,5.0,1.0,2.0,1.0,352.0,,4.0,1.0,92.0,,,16.0,12.0,,26.0,,60.0,60.0,3.0,4.0,8.0,16.0,30.0,28.0,69.0,12.0,,5.0,28.0,5.0,1.0,4.0,23.0,10.0,41.0,3.0,93.0,,6.0,1.0,98.0,,7.0,4.0,5.0,9.0,,,182.0,7.0,7.0,7.0,4.0,,3.0,2.0,2.0,5.0,,2019,0.3333333333333333
42,336772.0,G,1.0,Goalkeeper,True,9 September 1994,England,,21,Matt Macey,10422.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2015,
27,336772.0,G,1.0,Goalkeeper,True,9 September 1994,England,,20,Matt Macey,10422.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2014,
578,340680.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,23 November 1996,England,Coventry,27,James Maddison,8456.0,107.0,12.0,13.0,5.0,313.0,,20.0,407.0,4.0,4.0,5.0,1.0,10.0,4.0,76.0,35.0,12.0,16.0,7.0,3.0,11.0,27.0,85.0,22.0,6.0,1.0,6.0,6.0,7.0,1.0,10.0,8.0,15.0,2.0,49.0,60.0,1.0,3.0,1.0,71.0,10.0,8.0,163.0,10.0,7.0,7.0,,1.0,6.0,3.0,,3.0,70.0,45.0,32.0,0.0,1.0,843.0,,10.0,21.0,446.0,,1.0,95.0,49.0,,115.0,2.0,159.0,159.0,9.0,5.0,8.0,10.0,160.0,201.0,380.0,6.0,29.0,31.0,114.0,35.0,3.0,30.0,58.0,27.0,253.0,4.0,422.0,,35.0,1.0,478.0,3.0,28.0,7.0,,14.0,8.0,4.0,696.0,55.0,11.0,11.0,29.0,2.0,8.0,16.0,8.0,6.0,2.0,2023,0.8
489,340680.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,23 November 1996,England,Coventry,26,James Maddison,8456.0,250.0,37.0,35.0,17.0,590.0,,52.0,805.0,5.0,4.0,10.0,4.0,30.0,17.0,274.0,144.0,46.0,36.0,17.0,24.0,46.0,66.0,200.0,101.0,12.0,2.0,22.0,32.0,31.0,3.0,18.0,14.0,31.0,7.0,141.0,180.0,2.0,4.0,2.0,170.0,28.0,31.0,290.0,28.0,54.0,40.0,14.0,2.0,19.0,13.0,1.0,13.0,276.0,74.0,45.0,16.0,8.0,2484.0,1.0,35.0,34.0,966.0,1.0,2.0,148.0,167.0,,172.0,3.0,423.0,423.0,18.0,39.0,44.0,47.0,247.0,331.0,773.0,18.0,70.0,69.0,286.0,92.0,4.0,85.0,123.0,63.0,473.0,6.0,850.0,13.0,95.0,6.0,1013.0,4.0,85.0,7.0,2.0,51.0,13.0,4.0,1606.0,107.0,45.0,45.0,79.0,3.0,7.0,46.0,33.0,26.0,10.0,2022,0.23333333333333334
418,340680.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,23 November 1996,England,Coventry,25,James Maddison,8456.0,288.0,44.0,21.0,14.0,504.0,2.0,53.0,771.0,3.0,4.0,12.0,5.0,35.0,21.0,288.0,125.0,41.0,29.0,16.0,12.0,41.0,55.0,192.0,107.0,11.0,5.0,43.0,18.0,32.0,2.0,18.0,21.0,32.0,10.0,114.0,140.0,5.0,7.0,1.0,133.0,15.0,22.0,302.0,28.0,41.0,39.0,2.0,1.0,25.0,11.0,1.0,11.0,290.0,82.0,55.0,12.0,6.0,2466.0,,22.0,26.0,902.0,3.0,1.0,126.0,148.0,,188.0,7.0,385.0,385.0,21.0,41.0,45.0,43.0,171.0,277.0,731.0,15.0,49.0,48.0,326.0,96.0,7.0,48.0,124.0,57.0,385.0,8.0,753.0,7.0,86.0,4.0,955.0,2.0,72.0,14.0,7.0,40.0,14.0,5.0,1468.0,78.0,42.0,42.0,64.0,3.0,13.0,31.0,23.0,20.0,3.0,2021,0.37142857142857144
363,340680.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,23 November 1996,England,Coventry,24,James Maddison,8456.0,210.0,39.0,24.0,9.0,664.0,,34.0,850.0,3.0,,11.0,2.0,31.0,13.0,165.0,74.0,54.0,29.0,14.0,19.0,48.0,59.0,239.0,98.0,6.0,1.0,44.0,26.0,27.0,3.0,7.0,14.0,33.0,4.0,112.0,120.0,1.0,4.0,,162.0,15.0,19.0,283.0,24.0,28.0,25.0,3.0,,26.0,9.0,,9.0,206.0,61.0,45.0,9.0,1.0,2103.0,,19.0,32.0,949.0,1.0,2.0,164.0,162.0,,166.0,2.0,372.0,372.0,13.0,28.0,57.0,44.0,292.0,368.0,791.0,13.0,55.0,51.0,232.0,79.0,4.0,51.0,106.0,52.0,481.0,12.0,894.0,4.0,53.0,5.0,1020.0,1.0,75.0,13.0,7.0,32.0,6.0,,1505.0,65.0,57.0,57.0,57.0,2.0,18.0,29.0,20.0,16.0,4.0,2020,0.5806451612903226
274,340680.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,23 November 1996,England,Coventry,23,James Maddison,8456.0,401.0,52.0,60.0,23.0,882.0,3.0,72.0,1223.0,5.0,5.0,24.0,7.0,31.0,29.0,198.0,111.0,50.0,37.0,20.0,22.0,50.0,58.0,279.0,162.0,8.0,2.0,45.0,30.0,45.0,8.0,22.0,27.0,29.0,7.0,162.0,205.0,2.0,5.0,1.0,248.0,25.0,36.0,434.0,29.0,26.0,24.0,2.0,1.0,35.0,9.0,1.0,9.0,360.0,161.0,105.0,9.0,1.0,2628.0,,41.0,37.0,1394.0,,8.0,320.0,185.0,,275.0,4.0,543.0,543.0,23.0,50.0,89.0,45.0,400.0,486.0,1156.0,16.0,,79.0,443.0,116.0,5.0,80.0,221.0,91.0,639.0,4.0,1251.0,15.0,128.0,4.0,1473.0,3.0,74.0,6.0,2.0,59.0,19.0,7.0,2177.0,78.0,56.0,56.0,88.0,,15.0,51.0,31.0,30.0,4.0,2019,0.4838709677419355
210,340680.0,M,10.0,Left/Centre/Right Attacking Midfielder,False,23 November 1996,England,Coventry,22,James Maddison,8456.0,321.0,69.0,67.0,16.0,922.0,1.0,79.0,1176.0,9.0,1.0,34.0,11.0,36.0,15.0,207.0,137.0,57.0,46.0,25.0,19.0,57.0,64.0,289.0,126.0,13.0,5.0,39.0,24.0,44.0,3.0,20.0,10.0,38.0,6.0,163.0,187.0,5.0,5.0,3.0,213.0,31.0,25.0,396.0,35.0,44.0,35.0,9.0,3.0,43.0,12.0,,12.0,360.0,101.0,71.0,16.0,3.0,2848.0,,40.0,59.0,1326.0,4.0,8.0,317.0,157.0,,287.0,5.0,496.0,496.0,13.0,43.0,70.0,39.0,359.0,521.0,1111.0,16.0,3.0,100.0,356.0,115.0,5.0,73.0,205.0,62.0,664.0,23.0,1253.0,15.0,120.0,2.0,1404.0,3.0,83.0,19.0,1.0,48.0,22.0,1.0,2098.0,88.0,48.0,48.0,78.0,0.0,14.0,50.0,24.0,32.0,3.0,2018,0.3888888888888889
578,336789.0,F,,Winger,False,10 March 2002,England,,21,Noni Madueke,67407.0,8.0,,1.0,1.0,61.0,,,68.0,,2.0,3.0,,5.0,1.0,9.0,3.0,1.0,2.0,5.0,,1.0,5.0,30.0,4.0,,,,3.0,1.0,,4.0,3.0,3.0,1.0,11.0,3.0,,1.0,,1.0,1.0,2.0,12.0,1.0,3.0,3.0,,,1.0,,,,27.0,,,3.0,,117.0,,1.0,1.0,75.0,,,2.0,33.0,,8.0,1.0,26.0,26.0,1.0,2.0,1.0,,6.0,41.0,68.0,,5.0,2.0,9.0,,1.0,3.0,8.0,7.0,45.0,,74.0,,,,75.0,1.0,5.0,1.0,4.0,,,2.0,108.0,11.0,7.0,7.0,2.0,0.0,1.0,1.0,3.0,,,2023,0.2
489,336789.0,F,,Winger,False,10 March 2002,England,,20,Noni Madueke,67407.0,71.0,3.0,2.0,2.0,145.0,,3.0,214.0,,7.0,5.0,2.0,12.0,1.0,67.0,26.0,3.0,13.0,8.0,1.0,3.0,11.0,90.0,30.0,,,11.0,2.0,7.0,,15.0,3.0,13.0,4.0,53.0,62.0,,7.0,5.0,13.0,3.0,4.0,64.0,7.0,13.0,12.0,1.0,5.0,4.0,4.0,,4.0,93.0,5.0,3.0,6.0,3.0,646.0,,4.0,9.0,260.0,2.0,2.0,3.0,97.0,,31.0,1.0,119.0,119.0,6.0,8.0,16.0,20.0,13.0,97.0,214.0,11.0,37.0,13.0,75.0,5.0,7.0,57.0,19.0,18.0,133.0,3.0,204.0,,4.0,2.0,260.0,5.0,12.0,7.0,5.0,12.0,,7.0,464.0,67.0,17.0,17.0,15.0,0.0,2.0,33.0,8.0,8.0,,2022,0.16666666666666666
578,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,30,Harry Maguire,9566.0,112.0,24.0,1.0,1.0,87.0,1.0,28.0,198.0,,,3.0,11.0,5.0,3.0,27.0,22.0,,,,,,,11.0,17.0,1.0,,,,,,,2.0,0.0,0.0,7.0,16.0,,10.0,6.0,32.0,,4.0,79.0,3.0,7.0,7.0,,6.0,35.0,3.0,,3.0,102.0,48.0,32.0,3.0,3.0,296.0,2.0,,1.0,226.0,3.0,,30.0,26.0,,7.0,2.0,39.0,39.0,1.0,8.0,8.0,,43.0,32.0,190.0,,0.0,1.0,122.0,34.0,10.0,,2.0,2.0,47.0,,115.0,5.0,38.0,1.0,235.0,,1.0,,2.0,3.0,,,264.0,3.0,1.0,1.0,2.0,0.0,2.0,,,2.0,,2023,0.4
489,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,29,Harry Maguire,9566.0,346.0,28.0,,,144.0,,37.0,490.0,,1.0,22.0,25.0,16.0,4.0,65.0,42.0,,1.0,,,,,35.0,55.0,0.0,,8.0,2.0,1.0,5.0,,1.0,0.0,1.0,32.0,39.0,,41.0,27.0,61.0,,8.0,174.0,8.0,7.0,6.0,1.0,27.0,58.0,13.0,,13.0,233.0,100.0,62.0,2.0,8.0,762.0,2.0,1.0,0.0,563.0,11.0,,27.0,75.0,,4.0,,88.0,88.0,,33.0,22.0,10.0,132.0,49.0,480.0,7.0,1.0,1.0,368.0,53.0,41.0,3.0,1.0,1.0,83.0,,207.0,14.0,76.0,,574.0,1.0,3.0,,8.0,8.0,,1.0,679.0,9.0,1.0,1.0,4.0,0.0,13.0,2.0,1.0,6.0,4.0,2022,0.8125
418,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,28,Harry Maguire,9566.0,875.0,94.0,,,475.0,4.0,120.0,1350.0,,3.0,28.0,75.0,30.0,11.0,220.0,132.0,4.0,3.0,3.0,1.0,4.0,4.0,58.0,148.0,,1.0,15.0,4.0,12.0,6.0,1.0,1.0,5.0,5.0,67.0,132.0,1.0,100.0,57.0,198.0,2.0,21.0,567.0,28.0,41.0,35.0,6.0,57.0,163.0,32.0,4.0,32.0,397.0,274.0,182.0,10.0,30.0,2514.0,13.0,,4.0,1519.0,29.0,,286.0,76.0,,10.0,1.0,244.0,244.0,3.0,81.0,64.0,15.0,541.0,171.0,1316.0,7.0,6.0,4.0,955.0,155.0,100.0,5.0,2.0,2.0,251.0,,610.0,43.0,222.0,1.0,1563.0,,23.0,1.0,2.0,34.0,,3.0,1878.0,45.0,13.0,13.0,19.0,0.0,15.0,4.0,2.0,21.0,7.0,2021,0.5
363,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,27,Harry Maguire,9566.0,1245.0,117.0,1.0,1.0,700.0,7.0,152.0,1944.0,,13.0,43.0,135.0,34.0,20.0,240.0,135.0,3.0,6.0,0.0,,3.0,5.0,77.0,199.0,0.0,,14.0,9.0,11.0,13.0,3.0,0.0,6.0,10.0,105.0,203.0,,122.0,86.0,246.0,1.0,40.0,795.0,34.0,36.0,33.0,3.0,86.0,235.0,60.0,9.0,60.0,526.0,363.0,251.0,4.0,13.0,3048.0,20.0,0.0,7.0,2166.0,23.0,1.0,496.0,63.0,,21.0,4.0,315.0,315.0,3.0,129.0,67.0,14.0,829.0,276.0,1889.0,5.0,12.0,7.0,1346.0,188.0,122.0,14.0,3.0,3.0,370.0,1.0,884.0,41.0,247.0,1.0,2227.0,,36.0,1.0,,29.0,,13.0,2626.0,53.0,10.0,10.0,31.0,0.0,20.0,8.0,4.0,17.0,11.0,2020,0.5882352941176471
274,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,26,Harry Maguire,9566.0,1446.0,107.0,,,737.0,5.0,169.0,2183.0,1.0,9.0,71.0,176.0,38.0,15.0,241.0,149.0,4.0,14.0,,1.0,4.0,4.0,83.0,237.0,2.0,2.0,15.0,6.0,16.0,13.0,2.0,,6.0,12.0,128.0,240.0,2.0,157.0,94.0,239.0,0.0,33.0,799.0,38.0,36.0,32.0,4.0,94.0,269.0,72.0,5.0,72.0,732.0,411.0,263.0,8.0,22.0,3420.0,17.0,5.0,11.0,2451.0,22.0,,498.0,91.0,,6.0,3.0,364.0,364.0,3.0,139.0,95.0,15.0,905.0,240.0,2127.0,9.0,,17.0,1582.0,190.0,157.0,12.0,2.0,2.0,330.0,0.0,939.0,51.0,295.0,6.0,2519.0,1.0,31.0,,,37.0,1.0,9.0,2975.0,62.0,11.0,11.0,22.0,,18.0,8.0,9.0,23.0,6.0,2019,0.47368421052631576
210,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,25,Harry Maguire,9566.0,854.0,124.0,,,641.0,8.0,191.0,1495.0,1.0,4.0,33.0,118.0,31.0,8.0,195.0,128.0,5.0,11.0,2.0,2.0,5.0,9.0,72.0,195.0,1.0,3.0,21.0,5.0,6.0,6.0,,1.0,7.0,4.0,68.0,181.0,3.0,152.0,77.0,253.0,3.0,20.0,685.0,31.0,40.0,32.0,8.0,77.0,200.0,37.0,8.0,37.0,368.0,375.0,269.0,15.0,31.0,2599.0,24.0,3.0,8.0,1687.0,18.0,2.0,412.0,80.0,,25.0,4.0,289.0,289.0,1.0,122.0,72.0,21.0,622.0,249.0,1449.0,14.0,0.0,11.0,927.0,185.0,152.0,19.0,1.0,1.0,360.0,1.0,821.0,55.0,292.0,4.0,1747.0,,30.0,2.0,,31.0,2.0,4.0,2137.0,63.0,23.0,23.0,16.0,0.0,12.0,16.0,5.0,17.0,6.0,2018,0.3870967741935484
79,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,24,Harry Maguire,9566.0,814.0,104.0,2.0,2.0,552.0,17.0,173.0,1364.0,1.0,13.0,63.0,119.0,38.0,15.0,288.0,203.0,5.0,14.0,3.0,1.0,5.0,8.0,78.0,269.0,5.0,5.0,21.0,7.0,17.0,9.0,10.0,5.0,18.0,11.0,136.0,263.0,5.0,176.0,115.0,265.0,6.0,34.0,775.0,38.0,60.0,48.0,12.0,115.0,286.0,48.0,6.0,48.0,353.0,439.0,256.0,15.0,29.0,3420.0,21.0,6.0,12.0,1696.0,28.0,5.0,399.0,109.0,2.0,35.0,2.0,459.0,459.0,2.0,179.0,88.0,21.0,534.0,204.0,1328.0,7.0,,18.0,923.0,193.0,176.0,60.0,15.0,15.0,373.0,9.0,832.0,93.0,340.0,4.0,1740.0,,30.0,,,63.0,2.0,15.0,2315.0,84.0,25.0,25.0,30.0,,12.0,51.0,9.0,46.0,7.0,2017,0.3157894736842105
54,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,23,Harry Maguire,9566.0,539.0,48.0,3.0,3.0,365.0,18.0,102.0,901.0,1.0,27.0,29.0,70.0,29.0,13.0,241.0,166.0,10.0,7.0,3.0,2.0,10.0,11.0,70.0,148.0,1.0,3.0,36.0,5.0,17.0,4.0,10.0,5.0,10.0,5.0,88.0,189.0,3.0,141.0,101.0,211.0,3.0,24.0,558.0,25.0,53.0,49.0,4.0,101.0,166.0,63.0,10.0,63.0,316.0,293.0,150.0,17.0,17.0,2307.0,20.0,1.0,10.0,1138.0,27.0,2.0,163.0,176.0,1.0,28.0,8.0,336.0,336.0,4.0,100.0,44.0,36.0,238.0,148.0,866.0,13.0,18.0,11.0,604.0,101.0,141.0,37.0,15.0,15.0,288.0,2.0,593.0,73.0,221.0,3.0,1182.0,,34.0,3.0,4.0,54.0,1.0,29.0,1687.0,59.0,17.0,17.0,36.0,0.0,7.0,29.0,8.0,39.0,5.0,2016,0.2413793103448276
27,161345.0,D,5.0,Centre Central Defender,False,5 March 1993,England,Sheffield,21,Harry Maguire,9566.0,13.0,1.0,,,13.0,1.0,5.0,26.0,,,5.0,9.0,3.0,2.0,11.0,7.0,,,,,,,2.0,11.0,,,1.0,,3.0,,1.0,,,0.0,11.0,17.0,,11.0,8.0,10.0,,4.0,22.0,,3.0,3.0,,8.0,17.0,9.0,,9.0,9.0,18.0,5.0,2.0,,92.0,,,,45.0,2.0,,4.0,9.0,,,,22.0,22.0,,8.0,3.0,1.0,13.0,4.0,25.0,1.0,,,14.0,3.0,11.0,3.0,1.0,1.0,14.0,2.0,33.0,7.0,14.0,,46.0,,,,3.0,5.0,,,81.0,,1.0,1.0,,,1.0,3.0,,5.0,1.0,2014,0.3333333333333333
489,131779.0,F,26.0,Left/Right Winger,False,21 February 1991,France,Sarcelles,31,Riyad Mahrez,8983.0,253.0,31.0,26.0,12.0,670.0,,36.0,897.0,6.0,35.0,13.0,9.0,30.0,8.0,109.0,54.0,16.0,27.0,35.0,7.0,15.0,26.0,368.0,82.0,9.0,3.0,29.0,15.0,25.0,3.0,21.0,17.0,27.0,3.0,108.0,106.0,3.0,2.0,1.0,53.0,9.0,16.0,140.0,22.0,23.0,21.0,2.0,1.0,30.0,9.0,,9.0,488.0,24.0,18.0,3.0,3.0,1923.0,1.0,23.0,28.0,990.0,1.0,4.0,26.0,244.0,,152.0,2.0,301.0,301.0,17.0,27.0,38.0,44.0,37.0,389.0,863.0,26.0,54.0,51.0,278.0,63.0,2.0,52.0,96.0,49.0,481.0,7.0,851.0,4.0,49.0,7.0,1033.0,4.0,43.0,11.0,8.0,30.0,10.0,37.0,1481.0,116.0,35.0,35.0,42.0,2.0,24.0,25.0,29.0,14.0,2.0,2022,0.8
418,131779.0,F,26.0,Left/Right Winger,False,21 February 1991,France,Sarcelles,30,Riyad Mahrez,8983.0,155.0,24.0,18.0,10.0,606.0,1.0,27.0,743.0,5.0,17.0,14.0,8.0,28.0,6.0,80.0,40.0,17.0,28.0,47.0,6.0,17.0,45.0,268.0,70.0,5.0,2.0,28.0,17.0,14.0,4.0,31.0,19.0,21.0,4.0,82.0,60.0,2.0,4.0,1.0,33.0,6.0,10.0,128.0,15.0,14.0,12.0,2.0,1.0,25.0,6.0,,6.0,390.0,5.0,4.0,3.0,4.0,1491.0,,15.0,25.0,792.0,1.0,1.0,25.0,229.0,,121.0,,257.0,257.0,9.0,31.0,30.0,28.0,40.0,374.0,709.0,14.0,45.0,40.0,173.0,36.0,4.0,50.0,97.0,54.0,431.0,4.0,750.0,4.0,32.0,3.0,826.0,2.0,61.0,5.0,13.0,11.0,7.0,18.0,1207.0,132.0,42.0,42.0,15.0,2.0,21.0,26.0,24.0,3.0,,2021,0.75
363,131779.0,F,26.0,Left/Right Winger,False,21 February 1991,France,Sarcelles,29,Riyad Mahrez,8983.0,207.0,30.0,18.0,12.0,699.0,,23.0,888.0,1.0,10.0,14.0,15.0,27.0,6.0,113.0,56.0,19.0,33.0,45.0,5.0,19.0,46.0,331.0,80.0,8.0,,42.0,16.0,24.0,6.0,29.0,25.0,29.0,3.0,114.0,110.0,,4.0,,49.0,12.0,13.0,164.0,23.0,22.0,20.0,2.0,,27.0,8.0,,8.0,449.0,27.0,21.0,4.0,,1954.0,,19.0,25.0,973.0,,5.0,43.0,267.0,,128.0,6.0,296.0,296.0,21.0,17.0,42.0,42.0,60.0,426.0,859.0,19.0,65.0,44.0,230.0,48.0,4.0,81.0,81.0,59.0,506.0,10.0,855.0,1.0,32.0,7.0,1004.0,2.0,58.0,10.0,4.0,20.0,3.0,10.0,1424.0,154.0,46.0,46.0,30.0,2.0,20.0,45.0,27.0,5.0,,2020,0.7407407407407407
