Name,PlayerID,Nation,Position,Age,MathesPlayed,Starts,Minutes,MinutesDivided90,Goals,Assists,PenatlyMade,PenaltyAttempt,YellowCards,RedCards,xG,xAG,ProgressivePasses,ProgressiveCarriers,TeamId
MichaelKeane,c5b7c315,ENG,DF,27.0,35,33,2.991,33.2,3.0,1.0,0.0,0.0,4.0,0.0,1.5,1.1,78.0,14.0,d3fd31cc
Richarlison,fa031b34,BRA,FW,23.0,34,33,2.861,31.8,7.0,3.0,1.0,1.0,4.0,1.0,9.7,3.3,58.0,113.0,d3fd31cc
DominicCalvert-Lewin,59e6e5bf,ENG,FW,23.0,33,32,2.871,31.9,16.0,0.0,0.0,0.0,3.0,0.0,16.3,2.0,46.0,36.0,d3fd31cc
JordanPickford,4806ec67,ENG,GK,26.0,31,31,2.742,30.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,d3fd31cc
LucasDigne,1b84dbe1,FRA,"DF,MF",27.0,30,30,2.681,29.8,0.0,7.0,0.0,0.0,2.0,1.0,0.5,5.2,98.0,59.0,d3fd31cc
BenGodfrey,9f7c837d,ENG,DF,22.0,31,29,2.685,29.8,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.8,63.0,46.0,d3fd31cc
AbdoulayeDoucouré,02b29014,MLI,MF,27.0,29,29,2.443,27.1,2.0,3.0,0.0,0.0,6.0,0.0,2.3,2.0,104.0,34.0,d3fd31cc
MasonHolgate,d0042ab9,ENG,DF,23.0,28,26,2.287,25.4,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.7,57.0,21.0,d3fd31cc
GylfiSigurðsson,76dd1480,ISL,"MF,FW",30.0,36,24,2.253,25.0,6.0,5.0,3.0,4.0,2.0,0.0,6.5,3.8,81.0,24.0,d3fd31cc
Allan,cc700722,BRA,MF,29.0,24,23,2.051,22.8,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.8,92.0,30.0,d3fd31cc
YerryMina,6d5701f2,COL,DF,25.0,24,23,1.937,21.5,2.0,0.0,0.0,0.0,2.0,0.0,1.6,0.0,48.0,9.0,d3fd31cc
JamesRodríguez,715bf047,COL,"FW,MF",29.0,23,21,1.764,19.6,6.0,4.0,0.0,0.0,4.0,0.0,2.8,4.8,133.0,36.0,d3fd31cc
SéamusColeman,0420d84f,IRL,"DF,MF",31.0,25,18,1.613,17.9,0.0,3.0,0.0,0.0,0.0,0.0,0.9,1.8,49.0,31.0,d3fd31cc
AndréGomes,1961b2aa,POR,MF,27.0,28,17,1.57,17.4,0.0,1.0,0.0,0.0,3.0,0.0,0.5,1.0,103.0,30.0,d3fd31cc
AlexIwobi,6ca5ec4b,NGA,"FW,MF",24.0,30,17,1.542,17.1,1.0,2.0,0.0,0.0,0.0,0.0,0.9,1.9,65.0,72.0,d3fd31cc
TomDavies,9228b07c,ENG,MF,22.0,25,17,1.423,15.8,0.0,1.0,0.0,0.0,3.0,0.0,0.2,0.9,49.0,11.0,d3fd31cc
RobinOlsen,e7ee38c3,SWE,GK,30.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,d3fd31cc
Bernard,ab4b3e35,BRA,"MF,FW",27.0,12,3,455.0,5.1,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.6,37.0,13.0,d3fd31cc
FabianDelph,111c3236,ENG,"MF,DF",30.0,8,2,266.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,11.0,2.0,d3fd31cc
AnthonyGordon,2bd83368,ENG,"FW,MF",19.0,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,d3fd31cc
NielsNkounkou,f5b281e7,FRA,"DF,FW",19.0,2,1,81.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,d3fd31cc
JonjoeKenny,099e666f,ENG,DF,23.0,4,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,d3fd31cc
JoshuaKing,43458538,NOR,"MF,FW",28.0,11,0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,5.0,9.0,d3fd31cc
CenkTosun,9a104dee,TUR,FW,29.0,5,0,48.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,d3fd31cc
JoãoVirgínia,728e9b2e,POR,GK,20.0,1,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d3fd31cc
MoiseKean,3d50bcdb,ITA,"FW,MF",20.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,d3fd31cc
TheoWalcott,1ecb65be,ENG,FW,31.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,d3fd31cc
Jean-PhilippeGbamin,6bd603db,CIV,MF,24.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,d3fd31cc
NathanBroadhead,43309491,WAL,FW,22.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d3fd31cc
KyleAlexJohn,c9093a1a,ENG,DF,19.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
RyanAstley,0eb884e1,WAL,DF,18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
JarradBranthwaite,c1949191,ENG,DF,18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
JonasLössl,939bc634,DEN,GK,31.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
TylerOnyango,d86a1f3e,ENG,MF,17.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
IsaacPrice,b9403c99,NIR,MF,16.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
EllisSimms,26d3b5be,ENG,FW,19.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
HarryTyrer,af49fb14,ENG,GK,18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
ReeceWelch,a182122b,ENG,DF,16.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,d3fd31cc
PierreHøjbjerg,8b04d6c1,DEN,MF,24.0,38,38,3.42,38.0,2.0,4.0,0.0,0.0,9.0,0.0,1.1,1.6,218.0,36.0,361ca564
HugoLloris,8f62b6ee,FRA,GK,33.0,38,38,3.42,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361ca564
SonHeung-min,92e7e919,KOR,FW,28.0,37,36,3.114,34.6,17.0,10.0,1.0,1.0,0.0,0.0,9.7,8.4,87.0,88.0,361ca564
HarryKane,21a66f6a,ENG,FW,27.0,35,35,3.082,34.2,23.0,14.0,4.0,4.0,1.0,0.0,20.1,7.1,132.0,75.0,361ca564
EricDier,ac861941,ENG,DF,26.0,28,28,2.52,28.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2,0.3,65.0,21.0,361ca564
TanguyNdombele,5cdddffa,FRA,MF,23.0,33,28,2.091,23.2,3.0,2.0,0.0,0.0,3.0,0.0,1.6,1.8,114.0,60.0,361ca564
SergioReguilón,3353737a,ESP,DF,23.0,27,26,2.244,24.9,0.0,3.0,0.0,0.0,5.0,0.0,1.0,2.0,73.0,52.0,361ca564
TobyAlderweireld,f7d50789,BEL,DF,31.0,25,25,2.24,24.9,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,59.0,3.0,361ca564
SergeAurier,5c2b4f07,CIV,DF,27.0,19,19,1.605,17.8,2.0,3.0,0.0,0.0,0.0,0.0,1.1,3.4,59.0,28.0,361ca564
DavinsonSánchez,da7b447d,COL,DF,24.0,18,17,1.486,16.5,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,36.0,2.0,361ca564
MoussaSissoko,2acd49b9,FRA,MF,30.0,25,15,1.585,17.6,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.1,57.0,32.0,361ca564
LucasMoura,2b622f01,BRA,"FW,MF",27.0,30,14,1.411,15.7,3.0,4.0,0.0,0.0,1.0,0.0,1.9,2.0,46.0,43.0,361ca564
BenDavies,44781702,WAL,DF,27.0,20,14,1.346,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.6,51.0,28.0,361ca564
MattDoherty,d557d734,IRL,DF,28.0,17,13,1.24,13.8,0.0,2.0,0.0,0.0,4.0,1.0,0.4,0.7,42.0,18.0,361ca564
StevenBergwijn,a29b1131,NED,"FW,MF",22.0,21,13,1.208,13.4,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.9,25.0,32.0,361ca564
GiovaniLoCelso,d7553721,ARG,MF,24.0,18,11,945.0,10.5,1.0,1.0,0.0,0.0,5.0,0.0,1.4,1.0,71.0,21.0,361ca564
GarethBale,a58bb1e1,WAL,FW,31.0,20,10,920.0,10.2,11.0,2.0,0.0,0.0,1.0,0.0,5.8,1.8,43.0,31.0,361ca564
HarryWinks,2f7acede,ENG,MF,24.0,15,9,861.0,9.6,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.2,62.0,9.0,361ca564
JoeRodon,8d62d31a,WAL,DF,22.0,12,8,733.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,361ca564
DeleAlli,cea4ee8f,ENG,MF,24.0,15,7,620.0,6.9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.2,26.0,15.0,361ca564
JaphetTanganga,e9971f2d,ENG,DF,21.0,6,6,487.0,5.4,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.6,14.0,8.0,361ca564
ÉrikLamela,abe66106,ARG,"FW,MF",28.0,23,5,717.0,8.0,1.0,0.0,0.0,0.0,6.0,1.0,1.1,1.0,36.0,28.0,361ca564
CarlosVinícius,8b529245,BRA,FW,25.0,9,3,308.0,3.4,1.0,0.0,0.0,0.0,2.0,0.0,1.2,0.1,2.0,1.0,361ca564
DaneScarlett,21945a9e,ENG,FW,16.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361ca564
AlfieDevine,ba08056d,ENG,MF,15.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,361ca564
GedsonFernandes,e2dde94c,POR,MF,21.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,361ca564
JoeHart,cb4f24c6,ENG,GK,33.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,361ca564
NileJohn,376d4a41,ENG,MF,17.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,361ca564
BrunoFernandes,507c7bdf,POR,MF,25.0,37,35,3.099,34.4,18.0,12.0,9.0,10.0,6.0,0.0,16.1,11.4,285.0,80.0,19538871
AaronWan-Bissaka,9e525177,ENG,DF,22.0,34,34,3.06,34.0,2.0,4.0,0.0,0.0,3.0,0.0,0.9,2.3,145.0,89.0,19538871
HarryMaguire,d8931174,ENG,DF,27.0,34,34,3.047,33.9,2.0,1.0,0.0,0.0,11.0,0.0,2.3,0.3,194.0,42.0,19538871
MarcusRashford,a1d5bd30,ENG,FW,22.0,37,33,2.92,32.4,11.0,9.0,0.0,0.0,4.0,0.0,8.9,3.8,117.0,134.0,19538871
LukeShaw,9c94165b,ENG,DF,25.0,32,30,2.654,29.5,1.0,5.0,0.0,0.0,8.0,0.0,0.6,6.4,147.0,110.0,19538871
VictorLindelöf,f5deef4c,SWE,DF,26.0,29,29,2.585,28.7,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.3,92.0,18.0,19538871
Fred,b853e0ad,BRA,MF,27.0,30,27,2.39,26.6,1.0,0.0,0.0,0.0,5.0,0.0,1.8,1.9,189.0,31.0,19538871
DaviddeGea,7ba6d84e,ESP,GK,29.0,26,26,2.295,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19538871
ScottMcTominay,d93c2511,SCO,MF,23.0,32,24,2.129,23.7,4.0,1.0,0.0,0.0,3.0,0.0,2.1,1.7,118.0,57.0,19538871
PaulPogba,867239d3,FRA,"MF,FW",27.0,26,21,1.897,21.1,3.0,3.0,0.0,0.0,3.0,0.0,2.8,2.4,139.0,46.0,19538871
MasonGreenwood,58eee997,ENG,FW,18.0,31,21,1.822,20.2,7.0,2.0,0.0,0.0,2.0,0.0,6.0,2.2,52.0,67.0,19538871
AnthonyMartial,8b788c01,FRA,FW,24.0,22,17,1.48,16.4,4.0,3.0,0.0,0.0,0.0,1.0,6.5,2.0,46.0,48.0,19538871
EdinsonCavani,527f063d,URU,FW,33.0,26,13,1.375,15.3,10.0,3.0,0.0,0.0,4.0,0.0,8.0,2.2,30.0,5.0,19538871
DeanHenderson,e5a76dfe,ENG,GK,23.0,13,12,1.125,12.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19538871
NemanjaMatić,eb7822d7,SRB,MF,31.0,20,12,1.106,12.3,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.7,86.0,40.0,19538871
DanielJames,c931d9f9,WAL,FW,22.0,15,11,910.0,10.1,3.0,1.0,0.0,0.0,3.0,0.0,2.2,0.9,32.0,36.0,19538871
EricBailly,a1232f4e,CIV,DF,26.0,12,10,916.0,10.2,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,37.0,6.0,19538871
AlexTelles,e73c9bb2,BRA,DF,27.0,9,8,690.0,7.7,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.9,48.0,27.0,19538871
JuanMata,29733c72,ESP,"FW,MF",32.0,9,6,509.0,5.7,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.8,23.0,13.0,19538871
DonnyvandeBeek,50dc94ce,NED,"MF,FW",23.0,19,4,524.0,5.8,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.9,16.0,7.0,19538871
AxelTuanzebe,2baec6ce,ENG,DF,22.0,9,4,404.0,4.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,3.0,19538871
BrandonWilliams,5e74d6c8,ENG,DF,19.0,4,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.0,5.0,19538871
AmadDiallo,9dc96f10,CIV,FW,18.0,3,2,166.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,9.0,9.0,19538871
AnthonyElanga,2fba6108,SWE,FW,18.0,2,2,155.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,3.0,2.0,19538871
TimothyFosu-Mensah,a9142dc3,NED,DF,22.0,1,1,80.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,5.0,2.0,19538871
SholaShoretire,00f0482f,ENG,FW,16.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19538871
OdionIghalo,03622183,NGA,FW,31.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19538871
HannibalMejbri,ca22ccb0,TUN,MF,17.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19538871
WilliamThomasFish,b2ee9d2c,ENG,FW,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19538871
NathanBishop,bf713136,ENG,GK,20.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,19538871
LeeGrant,9dab6e3b,ENG,GK,37.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,19538871
JesseLingard,810e3c74,ENG,"FW,MF",27.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,19538871
JamesWard-Prowse,3515d404,ENG,MF,25.0,38,38,3.42,38.0,8.0,7.0,3.0,4.0,5.0,0.0,5.7,3.9,189.0,34.0,33c895d4
JanBednarek,4115ce4e,POL,DF,24.0,36,36,3.1,34.4,1.0,1.0,0.0,0.0,5.0,1.0,0.7,0.6,76.0,13.0,33c895d4
StuartArmstrong,97333cf5,SCO,MF,28.0,33,32,2.764,30.7,4.0,5.0,0.0,0.0,3.0,0.0,2.7,2.6,144.0,109.0,33c895d4
AlexMcCarthy,36c2ca73,ENG,GK,30.0,30,30,2.7,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33c895d4
CheAdams,f2bf1b0f,SCO,FW,24.0,36,30,2.667,29.6,9.0,5.0,0.0,0.0,1.0,0.0,9.8,5.0,57.0,32.0,33c895d4
KyleWalker-Peters,984a5a64,ENG,DF,23.0,30,30,2.645,29.4,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.2,89.0,92.0,33c895d4
RyanBertrand,01226327,ENG,DF,30.0,29,29,2.598,28.9,0.0,1.0,0.0,0.0,5.0,0.0,0.4,1.3,101.0,46.0,33c895d4
JannikVestergaard,1900032e,DEN,DF,27.0,30,29,2.574,28.6,3.0,0.0,0.0,0.0,3.0,1.0,1.5,0.5,82.0,14.0,33c895d4
DannyIngs,07802f7f,ENG,FW,28.0,29,26,2.173,24.1,12.0,4.0,2.0,2.0,1.0,0.0,8.5,2.1,52.0,37.0,33c895d4
OriolRomeu,4b511457,ESP,MF,28.0,21,20,1.763,19.6,1.0,1.0,0.0,0.0,6.0,0.0,0.5,1.4,91.0,25.0,33c895d4
TheoWalcott,1ecb65be,ENG,"MF,FW",31.0,21,20,1.618,18.0,3.0,3.0,0.0,0.0,0.0,0.0,2.3,1.0,37.0,37.0,33c895d4
NathanRedmond,ab651565,ENG,"MF,FW",26.0,29,17,1.738,19.3,2.0,3.0,0.0,0.0,1.0,0.0,3.1,3.2,75.0,70.0,33c895d4
JackStephens,6adbc307,ENG,DF,26.0,18,17,1.537,17.1,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.3,65.0,17.0,33c895d4
MoussaDjenepo,254147d4,MLI,MF,22.0,27,15,1.24,13.8,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.4,32.0,28.0,33c895d4
IbrahimaDiallo,11ff3d56,FRA,MF,21.0,22,10,1.02,11.3,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.6,46.0,11.0,33c895d4
TakumiMinamino,f833a830,JPN,MF,25.0,10,9,711.0,7.9,2.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,15.0,19.0,33c895d4
MohammedSalisu,0b33f6ad,GHA,DF,21.0,12,8,844.0,9.4,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.4,13.0,8.0,33c895d4
FraserForster,c3e39f12,ENG,GK,32.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33c895d4
NathanTella,f1e94cd6,NGA,"FW,MF",21.0,18,7,745.0,8.3,1.0,1.0,0.0,0.0,2.0,0.0,1.6,0.8,9.0,19.0,33c895d4
WilliamSmallbone,5e105217,IRL,MF,20.0,3,2,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,5.0,33c895d4
ShaneLong,9f472354,IRL,FW,33.0,11,1,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.0,33c895d4
YanValery,531a4aa8,TUN,"DF,MF",21.0,3,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,3.0,6.0,33c895d4
KayneRamsey,dc31b84c,ENG,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33c895d4
JakeVokins,d484c261,ENG,DF,20.0,1,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,1.0,33c895d4
AlexandreJankewitz,7c39363f,SUI,MF,18.0,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33c895d4
DanNlundulu,30040f5d,ENG,"FW,MF",21.0,13,0,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.0,33c895d4
MichaelObafemi,caa1a7f0,IRL,FW,20.0,4,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,33c895d4
CalebWatts,c7170b46,AUS,MF,18.0,3,0,39.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33c895d4
AllanTchaptchet,ab7d7882,FRA,DF,18.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33c895d4
KgageloChauke,06791660,ENG,MF,17.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,33c895d4
WillFerry,f4765c97,IRL,"DF,MF",19.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,33c895d4
RyanFinnigan,9610c9c1,ENG,MF,16.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,33c895d4
HarryLewis,c35e99d8,ENG,GK,22.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,33c895d4
JonjoShelvey,3727dd3c,ENG,MF,28.0,30,29,2.617,29.1,1.0,3.0,0.0,0.0,7.0,0.0,2.5,3.0,132.0,20.0,b2b47a98
MiguelAlmirón,862a1c15,PAR,"MF,FW",26.0,34,28,2.429,27.0,4.0,1.0,0.0,0.0,3.0,0.0,3.2,2.9,90.0,70.0,b2b47a98
KarlDarlow,cde3309f,ENG,GK,29.0,25,25,2.25,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,b2b47a98
FedericoFernández,f25b010f,ARG,DF,31.0,24,24,2.079,23.1,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.6,32.0,1.0,b2b47a98
CallumWilson,c596fcb0,ENG,FW,28.0,26,23,2.084,23.2,12.0,5.0,4.0,4.0,2.0,0.0,12.4,2.8,32.0,42.0,b2b47a98
Joelinton,c17bfb65,BRA,"FW,MF",23.0,31,23,1.983,22.0,4.0,2.0,1.0,1.0,3.0,0.0,5.4,2.4,39.0,34.0,b2b47a98
IsaacHayden,c951a6df,ENG,"MF,DF",25.0,24,22,1.942,21.6,0.0,0.0,0.0,0.0,8.0,0.0,0.7,0.3,47.0,7.0,b2b47a98
CiaranClark,2b91cf8e,IRL,DF,30.0,22,21,1.891,21.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.1,35.0,9.0,b2b47a98
JamalLewis,efb9215a,NIR,DF,22.0,24,20,1.837,20.4,0.0,1.0,0.0,0.0,4.0,0.0,0.1,1.0,41.0,27.0,b2b47a98
JamaalLascelles,450ab6fc,ENG,DF,26.0,19,19,1.625,18.1,2.0,0.0,0.0,0.0,4.0,0.0,1.3,0.1,22.0,4.0,b2b47a98
AllanSaint-Maximin,2b16cb1a,FRA,"FW,MF",23.0,25,19,1.56,17.3,3.0,4.0,0.0,0.0,0.0,0.0,2.6,3.7,65.0,81.0,b2b47a98
JacobMurphy,de112b84,ENG,"DF,MF",25.0,26,17,1.626,18.1,2.0,3.0,0.0,0.0,3.0,0.0,1.7,3.8,47.0,48.0,b2b47a98
JeffHendrick,989d5705,IRL,MF,28.0,22,17,1.422,15.8,2.0,1.0,0.0,0.0,3.0,1.0,1.1,1.1,37.0,7.0,b2b47a98
SeanLongstaff,a2b105e0,ENG,MF,22.0,22,15,1.412,15.7,0.0,1.0,0.0,0.0,2.0,0.0,1.4,1.0,45.0,5.0,b2b47a98
MattRitchie,71ef519e,SCO,"DF,MF",30.0,18,15,1.35,15.0,0.0,2.0,0.0,0.0,2.0,0.0,0.4,2.2,38.0,23.0,b2b47a98
EmilKrafth,77cf6852,SWE,DF,25.0,16,14,1.288,14.3,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.4,28.0,12.0,b2b47a98
PaulDummett,3fe6bd8c,WAL,DF,28.0,15,14,1.255,13.9,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.2,29.0,2.0,b2b47a98
FabianSchär,c8aa95da,SUI,DF,28.0,18,13,1.246,13.8,1.0,0.0,1.0,1.0,4.0,1.0,1.3,0.0,41.0,6.0,b2b47a98
MartinDúbravka,3a949a25,SVK,GK,31.0,13,13,1.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b2b47a98
JoeWillock,a3b03921,ENG,MF,20.0,14,11,978.0,10.9,8.0,0.0,0.0,1.0,0.0,0.0,3.9,0.5,29.0,23.0,b2b47a98
